gottschalk_c,rovenstine_ea,13214473,1955
orkin_lr,rovenstine_ea,13214473,1955
harris_sb,klein_r,13214474,1955
frishwasser_m,frishwasser_ej,13214478,1955
kuitert_jh,harr_et,13215085,1955
oester_yt,rodriquez_aa,13215087,1955
oester_yt,curry_fv,13215087,1955
rodriquez_aa,curry_fv,13215087,1955
waters_dl,dickinson_dg,13217450,1955
waters_dl,wilson_jl,13217450,1955
dickinson_dg,wilson_jl,13217450,1955
wallace_hm,rich_h,13217451,1955
kelly_hg,rao_pt,13217455,1955
kelly_hg,jackson_rl,13217455,1955
rao_pt,jackson_rl,13217455,1955
richmond_jb,waisman_ha,13217456,1955
eisenoff_hm,klinger_lh,13217458,1955
eisenoff_hm,sherwin_b,13217458,1955
klinger_lh,sherwin_b,13217458,1955
shechter_fr,lipsius_ei,13217459,1955
shechter_fr,rasansky_hn,13217459,1955
lipsius_ei,rasansky_hn,13217459,1955
baumgartner_l,beck_bm,13217460,1955
goddard_rf,clark_j,13217461,1955
goddard_rf,bennett_vr,13217461,1955
clark_j,bennett_vr,13217461,1955
klauder_jv,beerman_h,13217462,1955
george_wm,burks_jw,13217464,1955
baer_rl,serri_f,13217465,1955
baer_rl,weissenbachvial_c,13217465,1955
serri_f,weissenbachvial_c,13217465,1955
lehmann_cf,pipkin_jl,13217467,1955
lehmann_cf,ressmann_ac,13217467,1955
pipkin_jl,ressmann_ac,13217467,1955
wilson_jw,cawley_ep,13217468,1955
wilson_jw,weidman_fd,13217468,1955
wilson_jw,gilmer_ws,13217468,1955
cawley_ep,weidman_fd,13217468,1955
cawley_ep,gilmer_ws,13217468,1955
weidman_fd,gilmer_ws,13217468,1955
hicks_jh,mullins_jf,13217469,1955
kesten_bm,benham_r,13217470,1955
kesten_bm,silva_m,13217470,1955
benham_r,silva_m,13217470,1955
garb_j,miller_ob,13217472,1955
binkley_gw,johnson_hh,13217473,1955
ereaux_lp,schopflocher_p,13217474,1955
ereaux_lp,fournier_cj,13217474,1955
schopflocher_p,fournier_cj,13217474,1955
schwarz_j,goldman_l,13217475,1955
gudgel_ef,grauer_fh,13217476,1955
welsh_al,ede_m,13217480,1955
grayson_ld,scalzi_lc,13217481,1955
frank_l,stritzler_c,13217483,1955
frank_l,kaufman_j,13217483,1955
stritzler_c,kaufman_j,13217483,1955
ziprkowski_l,rein_cr,13217484,1955
ziprkowski_l,kitchen_dk,13217484,1955
rein_cr,kitchen_dk,13217484,1955
prazak_g,thomas_de,13217485,1955
quick_aj,pisciotta_av,13217497,1955
quick_aj,hussey_cv,13217497,1955
pisciotta_av,hussey_cv,13217497,1955
schoolman_hm,dubin_a,13217498,1955
schoolman_hm,hoffman_ws,13217498,1955
dubin_a,hoffman_ws,13217498,1955
wall_rl,saslaw_s,13217500,1955
nejedly_rf,baker_la,13217501,1955
williams_ga,brick_ib,13217502,1955
gamble_jr,dennis_ew,13217503,1955
gamble_jr,coon_ww,13217503,1955
gamble_jr,hodgson_p,13217503,1955
gamble_jr,wills_pw,13217503,1955
gamble_jr,macris_ja,13217503,1955
gamble_jr,duff_if,13217503,1955
dennis_ew,coon_ww,13217503,1955
dennis_ew,hodgson_p,13217503,1955
dennis_ew,wills_pw,13217503,1955
dennis_ew,macris_ja,13217503,1955
dennis_ew,duff_if,13217503,1955
coon_ww,hodgson_p,13217503,1955
coon_ww,wills_pw,13217503,1955
coon_ww,macris_ja,13217503,1955
coon_ww,duff_if,13217503,1955
hodgson_p,wills_pw,13217503,1955
hodgson_p,macris_ja,13217503,1955
hodgson_p,duff_if,13217503,1955
wills_pw,macris_ja,13217503,1955
wills_pw,duff_if,13217503,1955
macris_ja,duff_if,13217503,1955
twiss_jr,gillette_l,13217504,1955
twiss_jr,beranbaum_sl,13217504,1955
twiss_jr,poppel_mh,13217504,1955
twiss_jr,hanssen_ef,13217504,1955
gillette_l,beranbaum_sl,13217504,1955
gillette_l,poppel_mh,13217504,1955
gillette_l,hanssen_ef,13217504,1955
beranbaum_sl,poppel_mh,13217504,1955
beranbaum_sl,hanssen_ef,13217504,1955
poppel_mh,hanssen_ef,13217504,1955
love_bd,finland_m,13217505,1955
loh_wp,baker_ee,13217506,1955
boger_wp,strickland_sc,13217507,1955
jones_pn,weinstein_im,13217508,1955
jones_pn,ettinger_rh,13217508,1955
jones_pn,capps_rb,13217508,1955
weinstein_im,ettinger_rh,13217508,1955
weinstein_im,capps_rb,13217508,1955
ettinger_rh,capps_rb,13217508,1955
salomon_a,appel_b,13217509,1955
salomon_a,dougherty_ef,13217509,1955
salomon_a,herschfus_ja,13217509,1955
salomon_a,segal_ms,13217509,1955
appel_b,dougherty_ef,13217509,1955
appel_b,herschfus_ja,13217509,1955
appel_b,segal_ms,13217509,1955
dougherty_ef,herschfus_ja,13217509,1955
dougherty_ef,segal_ms,13217509,1955
herschfus_ja,segal_ms,13217509,1955
schaberg_a,hildes_ja,13217510,1955
schaberg_a,wilt_jc,13217510,1955
hildes_ja,wilt_jc,13217510,1955
levy_es,cohen_db,13217511,1955
wolf_rl,hitzig_wm,13217515,1955
wolf_rl,otani_s,13217515,1955
hitzig_wm,otani_s,13217515,1955
moss_es,mcquown_al,13217516,1955
moss_es,cooke_rs,13217516,1955
mcquown_al,cooke_rs,13217516,1955
lichtenstein_bw,gore_i,13217518,1955
dohan_fc,winick_w,13217522,1955
dohan_fc,purcell_m,13217522,1955
dohan_fc,bennett_if,13217522,1955
dohan_fc,hecker_ao,13217522,1955
winick_w,purcell_m,13217522,1955
winick_w,bennett_if,13217522,1955
winick_w,hecker_ao,13217522,1955
purcell_m,bennett_if,13217522,1955
purcell_m,hecker_ao,13217522,1955
bennett_if,hecker_ao,13217522,1955
volk_bw,saifer_a,13217524,1955
volk_bw,rabiner_am,13217524,1955
volk_bw,oreskes_i,13217524,1955
saifer_a,rabiner_am,13217524,1955
saifer_a,oreskes_i,13217524,1955
rabiner_am,oreskes_i,13217524,1955
hoagland_h,rinkel_m,13217526,1955
hoagland_h,hyde_rw,13217526,1955
rinkel_m,hyde_rw,13217526,1955
bruwer_aj,kierland_rr,13217543,1955
scheie_hg,alper_mc,13217545,1955
newell_fw,koistinen_a,13217546,1955
murphy_jt,allen_hf,13217547,1955
murphy_jt,mangiaracine_ab,13217547,1955
allen_hf,mangiaracine_ab,13217547,1955
christensen_l,swan_kc,13217548,1955
christensen_l,allen_a,13217548,1955
swan_kc,allen_a,13217548,1955
haig_c,saltzman_sl,13217553,1955
wallner_ef,moorman_lt,13217555,1955
mckibben_bg,lee_s,13217558,1955
guilford_fr,haug_co,13217559,1955
mcdowell_de,maloney_wh,13217561,1955
fomon_s,bell_jw,13217562,1955
fomon_s,schattner_a,13217562,1955
fomon_s,syracuse_vr,13217562,1955
bell_jw,schattner_a,13217562,1955
bell_jw,syracuse_vr,13217562,1955
schattner_a,syracuse_vr,13217562,1955
alexander_ie,githler_fj,13217563,1955
alexander_ie,deiss_a,13217563,1955
alexander_ie,radwin_hm,13217563,1955
githler_fj,deiss_a,13217563,1955
githler_fj,radwin_hm,13217563,1955
deiss_a,radwin_hm,13217563,1955
nakamura_s,naganuma_k,13217565,1955
singleton_jd,adin_le,13217566,1955
singleton_jd,clayton_rs,13217566,1955
singleton_jd,waters_l,13217566,1955
singleton_jd,oneill_p,13217566,1955
adin_le,clayton_rs,13217566,1955
adin_le,waters_l,13217566,1955
adin_le,oneill_p,13217566,1955
clayton_rs,waters_l,13217566,1955
clayton_rs,oneill_p,13217566,1955
waters_l,oneill_p,13217566,1955
figi_fa,devine_kd,13217568,1955
steiner_pe,rasmussen_tb,13217581,1955
steiner_pe,fisher_le,13217581,1955
rasmussen_tb,fisher_le,13217581,1955
baserga_r,saffiotti_u,13217582,1955
laipply_tc,sherrick_jc,13217583,1955
laipply_tc,cape_we,13217583,1955
sherrick_jc,cape_we,13217583,1955
rigdon_rh,couch_jr,13217587,1955
rigdon_rh,brashear_d,13217587,1955
rigdon_rh,qureshi_rt,13217587,1955
couch_jr,brashear_d,13217587,1955
couch_jr,qureshi_rt,13217587,1955
brashear_d,qureshi_rt,13217587,1955
foraker_ag,denham_sw,13217589,1955
foraker_ag,mitchell_dd,13217589,1955
denham_sw,mitchell_dd,13217589,1955
black_mm,speer_fd,13217592,1955
moss_es,mcquown_al,13217593,1955
moss_es,cooke_rs,13217593,1955
mcquown_al,cooke_rs,13217593,1955
barker_nw,walters_w,13217595,1955
leeds_fh,freeman_ne,13217598,1955
leeds_fh,gilfillan_rs,13217598,1955
leeds_fh,coelho_hm,13217598,1955
freeman_ne,gilfillan_rs,13217598,1955
freeman_ne,coelho_hm,13217598,1955
gilfillan_rs,coelho_hm,13217598,1955
dangelo_gj,benson_wr,13217600,1955
dangelo_gj,grimson_ks,13217600,1955
benson_wr,grimson_ks,13217600,1955
hurwitt_es,kantrowitz_a,13217603,1955
debakey_me,creech_o,13217604,1955
debakey_me,cooley_da,13217604,1955
debakey_me,halpert_b,13217604,1955
creech_o,cooley_da,13217604,1955
creech_o,halpert_b,13217604,1955
cooley_da,halpert_b,13217604,1955
pearl_fl,michels_l,13217605,1955
pearl_fl,jacobson_j,13217605,1955
pearl_fl,orbelian_v,13217605,1955
michels_l,jacobson_j,13217605,1955
michels_l,orbelian_v,13217605,1955
jacobson_j,orbelian_v,13217605,1955
jamison_wl,gemeinhardt_w,13217606,1955
jamison_wl,alai_j,13217606,1955
jamison_wl,coia_a,13217606,1955
jamison_wl,bailey_cp,13217606,1955
gemeinhardt_w,alai_j,13217606,1955
gemeinhardt_w,coia_a,13217606,1955
gemeinhardt_w,bailey_cp,13217606,1955
alai_j,coia_a,13217606,1955
alai_j,bailey_cp,13217606,1955
coia_a,bailey_cp,13217606,1955
deterling_ra,nelson_e,13217607,1955
deterling_ra,bhonslay_s,13217607,1955
deterling_ra,howland_w,13217607,1955
nelson_e,bhonslay_s,13217607,1955
nelson_e,howland_w,13217607,1955
bhonslay_s,howland_w,13217607,1955
owens_jc,prevedel_ae,13217608,1955
owens_jc,swan_h,13217608,1955
prevedel_ae,swan_h,13217608,1955
lowenstein_l,shapiro_l,13217609,1955
hufnagel_ca,rabil_p,13217610,1955
crastnopol_p,hochberg_la,13217612,1955
crastnopol_p,kroop_ig,13217612,1955
hochberg_la,kroop_ig,13217612,1955
wooldridge_bf,trabue_cc,13217616,1955
singleton_ao,childress_jl,13217617,1955
singleton_ao,kirksey_ot,13217617,1955
childress_jl,kirksey_ot,13217617,1955
beck_cs,leighninger_ds,13217618,1955
likoff_w,berkowitz_d,13217999,1955
likoff_w,geyer_s,13217999,1955
likoff_w,strauss_h,13217999,1955
likoff_w,reale_a,13217999,1955
berkowitz_d,geyer_s,13217999,1955
berkowitz_d,strauss_h,13217999,1955
berkowitz_d,reale_a,13217999,1955
geyer_s,strauss_h,13217999,1955
geyer_s,reale_a,13217999,1955
strauss_h,reale_a,13217999,1955
teng_hc,heyer_he,13218000,1955
tucker_wt,ostrom_ej,13218001,1955
yu_pn,lovejoy_fw,13218002,1955
yu_pn,joos_ha,13218002,1955
yu_pn,nye_re,13218002,1955
yu_pn,beatty_dc,13218002,1955
yu_pn,simpson_jh,13218002,1955
lovejoy_fw,joos_ha,13218002,1955
lovejoy_fw,nye_re,13218002,1955
lovejoy_fw,beatty_dc,13218002,1955
lovejoy_fw,simpson_jh,13218002,1955
joos_ha,nye_re,13218002,1955
joos_ha,beatty_dc,13218002,1955
joos_ha,simpson_jh,13218002,1955
nye_re,beatty_dc,13218002,1955
nye_re,simpson_jh,13218002,1955
beatty_dc,simpson_jh,13218002,1955
penaloza_d,tranchesi_j,13218003,1955
cossio_p,berreta_ja,13218005,1955
cossio_p,mosso_he,13218005,1955
berreta_ja,mosso_he,13218005,1955
mathewson_fa,jackh_h,13218006,1955
antonius_na,izzo_pa,13218007,1955
antonius_na,hayes_gw,13218007,1955
antonius_na,walsh_cr,13218007,1955
izzo_pa,hayes_gw,13218007,1955
izzo_pa,walsh_cr,13218007,1955
hayes_gw,walsh_cr,13218007,1955
panke_w,rottino_a,13218008,1955
miller_r,antonius_na,13218009,1955
polanco_gb,powell_am,13218010,1955
wenger_r,wick_e,13218012,1955
miller_g,pollock_be,13218014,1955
campbell_re,pruitt_fw,13218017,1955
tuft_l,ettelson_ln,13218020,1955
tuft_l,schwartz_h,13218020,1955
ettelson_ln,schwartz_h,13218020,1955
gottfried_sp,pope_rh,13218021,1955
gottfried_sp,friedman_nh,13218021,1955
gottfried_sp,akerson_ib,13218021,1955
gottfried_sp,dimauro_s,13218021,1955
pope_rh,friedman_nh,13218021,1955
pope_rh,akerson_ib,13218021,1955
pope_rh,dimauro_s,13218021,1955
friedman_nh,akerson_ib,13218021,1955
friedman_nh,dimauro_s,13218021,1955
akerson_ib,dimauro_s,13218021,1955
fazekas_jf,kleh_j,13218022,1955
fazekas_jf,parrish_ae,13218022,1955
kleh_j,parrish_ae,13218022,1955
russek_hi,zohman_bl,13218023,1955
russek_hi,dorset_vj,13218023,1955
zohman_bl,dorset_vj,13218023,1955
rogers_fb,lansbury_j,13218024,1955
gelfand_ml,little_as,13218026,1955
gelfand_ml,hoffman_kf,13218026,1955
little_as,hoffman_kf,13218026,1955
cleve_ea,langsjoen_ph,13218027,1955
cleve_ea,hensler_nm,13218027,1955
langsjoen_ph,hensler_nm,13218027,1955
clausen_re,hogan_hw,13218031,1955
blumgart_hl,paul_mh,13218032,1955
jenkins_d,forsham_ph,13218033,1955
jenkins_d,laidlaw_jc,13218033,1955
jenkins_d,reddy_wj,13218033,1955
jenkins_d,thorn_gw,13218033,1955
forsham_ph,laidlaw_jc,13218033,1955
forsham_ph,reddy_wj,13218033,1955
forsham_ph,thorn_gw,13218033,1955
laidlaw_jc,reddy_wj,13218033,1955
laidlaw_jc,thorn_gw,13218033,1955
reddy_wj,thorn_gw,13218033,1955
bishopric_ga,garrett_nh,13218034,1955
bishopric_ga,nicholson_wm,13218034,1955
garrett_nh,nicholson_wm,13218034,1955
kelley_vc,ely_rs,13218035,1955
kelley_vc,done_ak,13218035,1955
kelley_vc,ainger_le,13218035,1955
ely_rs,done_ak,13218035,1955
ely_rs,ainger_le,13218035,1955
done_ak,ainger_le,13218035,1955
bunim_jj,ziff_m,13218036,1955
bunim_jj,mcewen_c,13218036,1955
ziff_m,mcewen_c,13218036,1955
toone_ec,irby_r,13218037,1955
vogl_a,blumenfeld_s,13218038,1955
vogl_a,gutner_lb,13218038,1955
blumenfeld_s,gutner_lb,13218038,1955
winton_ss,nora_ed,13218039,1955
dorney_er,fowler_no,13218045,1955
dorney_er,mannix_ep,13218045,1955
fowler_no,mannix_ep,13218045,1955
pung_s,gottstein_wk,13218046,1955
pung_s,hirsch_ef,13218046,1955
gottstein_wk,hirsch_ef,13218046,1955
shipp_jc,crowley_lv,13218047,1955
shipp_jc,wigh_r,13218047,1955
crowley_lv,wigh_r,13218047,1955
bearn_ag,jacobs_k,13218048,1955
bearn_ag,mccarty_m,13218048,1955
jacobs_k,mccarty_m,13218048,1955
liu_w,meigs_jv,13218076,1955
postoloff_av,rodenberg_ta,13218082,1955
reich_wj,nechtow_mj,13218084,1955
bobrow_ml,winkelstein_lb,13218085,1955
tompkins_wt,wiehl_dg,13218087,1955
tompkins_wt,mitchell_rm,13218087,1955
wiehl_dg,mitchell_rm,13218087,1955
bumgardner_hd,burns_fd,13218090,1955
stone_ml,gordon_ms,13218091,1955
stone_ml,folsome_ce,13218091,1955
gordon_ms,folsome_ce,13218091,1955
penner_dw,mcinnis_ac,13218092,1955
adams_jq,morton_rf,13218093,1955
kiefer_l,rubin_a,13218094,1955
kiefer_l,mccoy_jb,13218094,1955
kiefer_l,foltz_el,13218094,1955
rubin_a,mccoy_jb,13218094,1955
rubin_a,foltz_el,13218094,1955
mccoy_jb,foltz_el,13218094,1955
herman_l,ward_c,13218096,1955
herman_l,snyder_d,13218096,1955
ward_c,snyder_d,13218096,1955
reyner_fc,wetchler_bb,13218099,1955
cave_wh,otto_cw,13218101,1955
cave_wh,cummings_jr,13218101,1955
otto_cw,cummings_jr,13218101,1955
cutler_nl,beard_c,13218104,1955
teng_cc,katzin_hm,13218107,1955
ricketts_mm,price_t,13218109,1955
ricketts_mm,thomas_m,13218109,1955
price_t,thomas_m,13218109,1955
mayer_w,ray_es,13218110,1955
leo_ls,lidman_b,13218112,1955
halliday_ja,ormsby_hl,13218113,1955
wenaas_ej,stertzbach_cw,13218117,1955
friedman_mw,blodget_rm,13218119,1955
goldstein_hj,katko_ja,13218125,1955
goldstein_hj,zehner_rw,13218125,1955
katko_ja,zehner_rw,13218125,1955
scherer_wf,syverton_jt,13218130,1955
tullis_jl,lamson_bg,13218131,1955
tullis_jl,madden_sc,13218131,1955
lamson_bg,madden_sc,13218131,1955
vanpatter_ht,whittick_jw,13218132,1955
prior_jt,hutter_rv,13218134,1955
orr_mf,mcswain_b,13218135,1955
wyatt_jp,sugarbaker_ed,13218136,1955
wyatt_jp,stanton_mf,13218136,1955
sugarbaker_ed,stanton_mf,13218136,1955
bloodworth_jm,hamwi_gj,13218138,1955
knutson_al,shimberg_b,13218182,1955
senn_cl,logan_pp,13218184,1955
mancuso_tf,macfarlane_em,13218188,1955
mancuso_tf,porterfield_jd,13218188,1955
macfarlane_em,porterfield_jd,13218188,1955
yankauer_a,lawrence_ra,13218189,1955
widelock_d,peizer_lr,13218190,1955
widelock_d,klein_s,13218190,1955
peizer_lr,klein_s,13218190,1955
roach_jf,hilleboe_he,13218192,1955
dubilier_w,taylor_tl,13218193,1955
dubilier_w,steinberg_i,13218193,1955
taylor_tl,steinberg_i,13218193,1955
mudd_r,perlmutter_i,13218195,1955
mudd_r,strain_re,13218195,1955
perlmutter_i,strain_re,13218195,1955
weissman_sl,reif_l,13218196,1955
weissman_sl,kaplan_a,13218196,1955
reif_l,kaplan_a,13218196,1955
ginsburg_lb,skorneck_ab,13218197,1955
brown_fm,aye_rc,13218198,1955
mcclure_cc,carothers_el,13218202,1955
mcclure_cc,hahn_pf,13218202,1955
carothers_el,hahn_pf,13218202,1955
levene_mb,andrews_ga,13218203,1955
levene_mb,kniseley_rm,13218203,1955
andrews_ga,kniseley_rm,13218203,1955
bachman_ch,gelormini_oj,13218204,1955
bachman_ch,davis_hw,13218204,1955
gelormini_oj,davis_hw,13218204,1955
bachman_ch,davis_hw,13218205,1955
bachman_ch,gelormini_oj,13218205,1955
davis_hw,gelormini_oj,13218205,1955
bjorkman_s,bruce_net,13218214,1955
bjorkman_s,carlens_ce,13218214,1955
bjorkman_s,hanson_he,13218214,1955
bjorkman_s,uggla_lg,13218214,1955
bruce_net,carlens_ce,13218214,1955
bruce_net,hanson_he,13218214,1955
bruce_net,uggla_lg,13218214,1955
carlens_ce,hanson_he,13218214,1955
carlens_ce,uggla_lg,13218214,1955
hanson_he,uggla_lg,13218214,1955
pender_jw,lundy_js,13218215,1955
johnson_j,kirby_ck,13218218,1955
brantigan_oc,hadidian_cy,13218220,1955
volk_bw,losner_s,13218229,1955
volk_bw,lewitan_a,13218229,1955
volk_bw,nathanson_l,13218229,1955
losner_s,lewitan_a,13218229,1955
losner_s,nathanson_l,13218229,1955
lewitan_a,nathanson_l,13218229,1955
bartone_nf,grieco_rv,13218231,1955
jamison_wl,rao_kv,13218241,1955
jamison_wl,bailey_cp,13218241,1955
rao_kv,bailey_cp,13218241,1955
jamison_wl,bolton_he,13218242,1955
jamison_wl,rao_kv,13218242,1955
bolton_he,rao_kv,13218242,1955
eastwood_ab,harbord_rp,13218246,1955
dundee_jw,riding_je,13218249,1955
conway_cm,thompson_rc,13218251,1955
oneal_lw,heinbecker_p,13218534,1955
nachlas_mm,oneil_je,13218535,1955
nachlas_mm,campbell_aj,13218535,1955
oneil_je,campbell_aj,13218535,1955
beck_cs,leighninger_ds,13218536,1955
satinsky_vp,neptune_wb,13218537,1955
satinsky_vp,alai_j,13218537,1955
neptune_wb,alai_j,13218537,1955
kent_em,ford_wb,13218538,1955
kent_em,fisher_dl,13218538,1955
kent_em,childs_tb,13218538,1955
ford_wb,fisher_dl,13218538,1955
ford_wb,childs_tb,13218538,1955
fisher_dl,childs_tb,13218538,1955
paquin_aj,marshall_vf,13218539,1955
paquin_aj,nathanson_b,13218539,1955
marshall_vf,nathanson_b,13218539,1955
blain_a,hamburger_sw,13218542,1955
mcburney_rp,kirklin_jw,13218543,1955
mcburney_rp,hood_rt,13218543,1955
kirklin_jw,hood_rt,13218543,1955
straymond_ah,cole_fh,13218544,1955
baum_wc,mcclellan_re,13218545,1955
lichtenstein_il,herzikoff_ss,13218546,1955
volk_h,storey_cf,13218547,1955
volk_h,marrangoni_ag,13218547,1955
storey_cf,marrangoni_ag,13218547,1955
mozes_m,berkowitz_l,13218548,1955
mozes_m,hirshowitz_b,13218548,1955
berkowitz_l,hirshowitz_b,13218548,1955
gines_ar,gould_e,13221219,1955
gines_ar,caballero_c,13221219,1955
gould_e,caballero_c,13221219,1955
weitzel_g,strecker_fj,13221223,1955
weitzel_g,roester_u,13221223,1955
weitzel_g,buddecke_e,13221223,1955
weitzel_g,fretzdorff_am,13221223,1955
strecker_fj,roester_u,13221223,1955
strecker_fj,buddecke_e,13221223,1955
strecker_fj,fretzdorff_am,13221223,1955
roester_u,buddecke_e,13221223,1955
roester_u,fretzdorff_am,13221223,1955
buddecke_e,fretzdorff_am,13221223,1955
grassmann_w,hannig_k,13221224,1955
abdine_fh,ghalioungui_p,13221225,1955
abdine_fh,elridi_ms,13221225,1955
ghalioungui_p,elridi_ms,13221225,1955
leupold_f,frank_h,13221226,1955
leupold_f,buttner_h,13221226,1955
frank_h,buttner_h,13221226,1955
pfeil_e,kanngiesser_w,13221230,1955
stammler_a,stammler_u,13221231,1955
stammler_a,debuch_h,13221231,1955
stammler_u,debuch_h,13221231,1955
turba_f,scholtissek_c,13221232,1955
turba_f,pelzer_h,13221233,1955
turba_f,schuster_h,13221233,1955
pelzer_h,schuster_h,13221233,1955
heyns_k,koch_cm,13221235,1955
heyns_k,koch_w,13221235,1955
koch_cm,koch_w,13221235,1955
slotta_k,bril_s,13221237,1955
slotta_k,ballester_a,13221237,1955
bril_s,ballester_a,13221237,1955
spier_hw,pascher_g,13221238,1955
may_f,weinland_h,13221239,1955
neumann_w,habermann_e,13221240,1955
klenk_e,debuch_h,13221241,1955
